test_id	method	method_key	configuration_id	configuration_label	is_primary	k	metric	perplexity	n_neighbors	min_dist	pre_pca_components	analysis_scope	variable	status	n	n_clusters	n_categories	test	statistic	chi_square_statistic	degrees_of_freedom	p_value	cramers_v	fisher_odds_ratio	min_expected_count	cells_expected_lt5	fraction_cells_expected_lt5	family	effect_size	effect_size_name	epsilon_squared	q_value	q_value_family	q_value_scope	q_value_family_scope
categorical::umap__metric-euclidean__nn-5__mindist-0::histological_type	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	histological_type	ok	410	9	7.0	permutation_chi_square_5000	107.12160284008563	107.12160284008563	48.0	0.0001999600079984003	0.1560210514708928		0.3926829268292683	30.0	0.47619047619047616	categorical	0.1560210514708928	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0::histological_grade	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	histological_grade	ok	412	9	4.0	permutation_chi_square_5000	87.92383595955685	87.92383595955685	24.0	0.0001999600079984003	0.2281468907318061		0.5024271844660194	18.0	0.5	categorical	0.2281468907318061	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0::tumor_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	tumor_status	ok	369	9	2.0	chi_square	27.26737888402876	27.26737888402876	8.0	0.0006356079448192949	0.22868826007273418		7.569105691056911	0.0	0.0	categorical	0.22868826007273418	cramers_v		0.0037450568835036154	0.003585967211070052	0.003779157315320924	0.0035715113089846095
categorical::umap__metric-euclidean__nn-5__mindist-0::vital_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	vital_status	ok	411	9	2.0	chi_square	10.733385881703432	10.733385881703432	8.0	0.21726829895776295	0.08135873333842934		8.897810218978103	0.0	0.0	categorical	0.08135873333842934	cramers_v		0.2567716260409926	0.25826231762903895	0.25441951954290715	0.25595000942112506
categorical::umap__metric-euclidean__nn-5__mindist-0::OS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	OS	ok	412	9	2.0	chi_square	10.995597154846514	10.995597154846514	8.0	0.2019487948367667	0.08509548169825303		8.87621359223301	0.0	0.0	categorical	0.08509548169825303	cramers_v		0.24075118336435505	0.24233855380412006	0.23866675753436067	0.2403020953687913
categorical::umap__metric-euclidean__nn-5__mindist-0::DSS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	DSS	ok	389	9	2.0	chi_square	16.36585250094959	16.36585250094959	8.0	0.03743313225911379	0.14665768912525837		5.182519280205655	0.0	0.0	categorical	0.14665768912525837	cramers_v		0.06119308447148541	0.061789187746484765	0.06095798820114708	0.06149108501033077
categorical::umap__metric-euclidean__nn-5__mindist-0::DFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	DFI	ok	242	9	2.0	permutation_chi_square_5000	12.966409441466224	12.966409441466224	8.0	0.10317936412717456	0.14307383346199617		1.7768595041322315	4.0	0.2222222222222222	categorical	0.14307383346199617	cramers_v		0.13456034907668146	0.13589477226505917	0.13300600384124855	0.13428490772433746
categorical::umap__metric-euclidean__nn-5__mindist-0::PFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	PFI	ok	412	9	2.0	chi_square	24.586467055046615	24.586467055046615	8.0	0.0018261301164079747	0.2007716283287952		7.424757281553398	0.0	0.0	categorical	0.2007716283287952	cramers_v		0.008497730484875746	0.008418014439051396	0.008437601200511546	0.008287821297543886
categorical::umap__metric-euclidean__nn-5__mindist-0p1::center_code	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	center_code	ok	412	9	2.0	chi_square	54.169467926561595	54.169467926561595	8.0	6.400250081048243e-09	0.3350936841537031		2.366504854368932	2.0	0.1111111111111111	categorical	0.3350936841537031	cramers_v		1.9888031069186186e-06	1.8358182525402632e-06	1.8625298937809285e-06	1.7192583634900878e-06
categorical::umap__metric-euclidean__nn-5__mindist-0p1::gender	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	gender	ok	412	9	2.0	chi_square	9.00598735603184	9.00598735603184	8.0	0.34179112085076185	0.048992985147953465		1.7839805825242718	2.0	0.1111111111111111	categorical	0.048992985147953465	cramers_v		0.38504391743710314	0.38797911015491887	0.38326577440429	0.38656248172897667
categorical::umap__metric-euclidean__nn-5__mindist-0p1::race	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	race	ok	358	9	4.0	permutation_chi_square_5000	22.103024105629522	22.103024105629522	24.0	0.5374925014997001	0.0		0.0111731843575419	20.0	0.5555555555555556	categorical	0.0	cramers_v		0.5834886002931864	0.5867917325625783	0.58354100042792	0.5876972753597428
categorical::umap__metric-euclidean__nn-5__mindist-0p1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	ajcc_pathologic_tumor_stage	ok	388	9	11.0	permutation_chi_square_5000	124.05689568324901	124.05689568324901	80.0	0.005398920215956809	0.12010489233830716		0.02577319587628866	62.0	0.6262626262626263	categorical	0.12010489233830716	cramers_v		0.017072261223430987	0.016866048277947715	0.01718245562505756	0.016913431472997436
categorical::umap__metric-euclidean__nn-5__mindist-0p1::histological_type	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	histological_type	ok	410	9	7.0	permutation_chi_square_5000	127.0162980564496	127.0162980564496	48.0	0.0001999600079984003	0.18041687574036802		0.08536585365853659	31.0	0.49206349206349204	categorical	0.18041687574036802	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0p1::histological_grade	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	histological_grade	ok	412	9	4.0	permutation_chi_square_5000	97.97188982551386	97.97188982551386	24.0	0.0001999600079984003	0.24543893916115794		0.10922330097087378	20.0	0.5555555555555556	categorical	0.24543893916115794	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0p1::tumor_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	tumor_status	ok	369	9	2.0	chi_square	23.77328447795881	23.77328447795881	8.0	0.002501145737968771	0.20688989445389044		1.8021680216802167	2.0	0.1111111111111111	categorical	0.20688989445389044	cramers_v		0.010451216119369507	0.010332602065051315	0.010540542752868393	0.01035562095018649
categorical::umap__metric-euclidean__nn-5__mindist-0p1::vital_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	vital_status	ok	411	9	2.0	chi_square	13.10757147922761	13.10757147922761	8.0	0.10820162372749846	0.11140006516108127		1.9343065693430657	2.0	0.1111111111111111	categorical	0.11140006516108127	cramers_v		0.14043919149416995	0.1417685052651453	0.13878034347657411	0.14004890237489745
categorical::umap__metric-euclidean__nn-5__mindist-0p1::OS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	OS	ok	412	9	2.0	chi_square	13.371920168733055	13.371920168733055	8.0	0.09967762318020594	0.11411872349976682		1.9296116504854368	2.0	0.1111111111111111	categorical	0.11411872349976682	cramers_v		0.1308268804240203	0.13220400548111524	0.12936165309512346	0.13068843928071444
categorical::umap__metric-euclidean__nn-5__mindist-0p1::DSS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	DSS	ok	389	9	2.0	chi_square	18.285283177925912	18.285283177925912	8.0	0.019186471051170755	0.16265145840532644		1.2339331619537275	2.0	0.1111111111111111	categorical	0.16265145840532644	cramers_v		0.03823289486839136	0.03837294210234151	0.03822343713311161	0.038264849307687025
categorical::umap__metric-euclidean__nn-5__mindist-0p1::DFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	DFI	ok	242	9	2.0	permutation_chi_square_5000	12.634808350215067	12.634808350215067	8.0	0.126374725054989	0.138181619592276		0.35537190082644626	6.0	0.3333333333333333	categorical	0.138181619592276	cramers_v		0.15801664094661985	0.1594979835418559	0.15608601307113779	0.1575234248924863
categorical::umap__metric-euclidean__nn-5__mindist-0p1::PFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	9	euclidean		5.0	0.1		sensitivity	PFI	ok	412	9	2.0	chi_square	24.399711912730833	24.399711912730833	8.0	0.001963411619872551	0.19963680015981772		1.6140776699029127	2.0	0.1111111111111111	categorical	0.19963680015981772	cramers_v		0.0090338995318855	0.008941802317009931	0.00896390900263242	0.008798072321960544
categorical::umap__metric-euclidean__nn-5__mindist-0p5::center_code	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	center_code	ok	412	6	2.0	chi_square	32.769357792483575	32.769357792483575	5.0	4.181838685980914e-06	0.2598771779143043		26.978155339805824	0.0	0.0	categorical	0.2598771779143043	cramers_v		0.00013699703535273477	0.00012645880186406283	0.00013364459467280672	0.00012336424123643696
categorical::umap__metric-euclidean__nn-5__mindist-0p5::gender	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	gender	ok	412	6	2.0	chi_square	7.964973742576439	7.964973742576439	5.0	0.15817658721993516	0.08476137641517877		20.3373786407767	0.0	0.0	categorical	0.08476137641517877	cramers_v		0.19220567497496574	0.19349757271564882	0.19015900062333896	0.1914342286354087
categorical::umap__metric-euclidean__nn-5__mindist-0p5::race	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	race	ok	358	6	4.0	permutation_chi_square_5000	19.6245069853333	19.6245069853333	15.0	0.14317136572685463	0.0655965664918007		0.13687150837988826	12.0	0.5	categorical	0.0655965664918007	cramers_v		0.17579812373357412	0.17714820374713927	0.173753856823572	0.17506964928257873
categorical::umap__metric-euclidean__nn-5__mindist-0p5::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	ajcc_pathologic_tumor_stage	ok	388	6	11.0	permutation_chi_square_5000	67.12905326244694	67.12905326244694	50.0	0.04899020195960808	0.09422052843362398		0.27835051546391754	22.0	0.3333333333333333	categorical	0.09422052843362398	cramers_v		0.07416446470410169	0.07512493444515965	0.07353323855776789	0.07443146563820283
categorical::umap__metric-euclidean__nn-5__mindist-0p5::histological_type	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	histological_type	ok	410	6	7.0	permutation_chi_square_5000	110.56343039517019	110.56343039517019	30.0	0.0001999600079984003	0.1993724852310658		0.973170731707317	18.0	0.42857142857142855	categorical	0.1993724852310658	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0p5::histological_grade	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	histological_grade	ok	412	6	4.0	permutation_chi_square_5000	82.54229346485386	82.54229346485386	15.0	0.0001999600079984003	0.23455901485129863		1.2451456310679612	12.0	0.5	categorical	0.23455901485129863	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-0p5::tumor_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	tumor_status	ok	369	6	2.0	chi_square	16.89269837927983	16.89269837927983	5.0	0.004707857908750852	0.17966756092642724		18.021680216802167	0.0	0.0	categorical	0.17966756092642724	cramers_v		0.015361496522975885	0.015210002474425829	0.015497540841252802	0.015289740364200015
categorical::umap__metric-euclidean__nn-5__mindist-0p5::vital_status	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	vital_status	ok	411	6	2.0	chi_square	8.602266261341219	8.602266261341219	5.0	0.12601935037234455	0.0935752272861156		22.05109489051095	0.0	0.0	categorical	0.0935752272861156	cramers_v		0.15781322317270668	0.15931543291219477	0.15589813183159398	0.1573574957030334
categorical::umap__metric-euclidean__nn-5__mindist-0p5::OS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	OS	ok	412	6	2.0	chi_square	8.927547046984046	8.927547046984046	5.0	0.11198919427840949	0.09760395638062574		21.99757281553398	0.0	0.0	categorical	0.09760395638062574	cramers_v		0.14400223403595142	0.14521616224700265	0.14220236745613327	0.14336049757557515
categorical::umap__metric-euclidean__nn-5__mindist-0p5::DSS	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	DSS	ok	389	6	2.0	chi_square	9.881523866418936	9.881523866418936	5.0	0.07866266567423888	0.11201838040671334		12.832904884318767	0.0	0.0	categorical	0.11201838040671334	cramers_v		0.1069494906725906	0.10812540954495381	0.10595772847838363	0.10710224480261755
categorical::umap__metric-euclidean__nn-5__mindist-0p5::DFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	DFI	ok	242	6	2.0	chi_square	9.676105503123953	9.676105503123953	5.0	0.08495040485800977	0.1389862342716934		5.508264462809917	0.0	0.0	categorical	0.1389862342716934	cramers_v		0.1148092105259241	0.11613473069196271	0.11371197299492755	0.11499978324946639
categorical::umap__metric-euclidean__nn-5__mindist-0p5::PFI	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	6	euclidean		5.0	0.5		sensitivity	PFI	ok	412	6	2.0	chi_square	11.906935190628717	11.906935190628717	5.0	0.03608547659249516	0.12952102063594123		18.400485436893202	0.0	0.0	categorical	0.12952102063594123	cramers_v		0.05934539222741674	0.05982592171913672	0.05914008663770041	0.05955365367712489
categorical::umap__metric-euclidean__nn-5__mindist-1::center_code	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	center_code	ok	412	6	2.0	chi_square	46.470198978665145	46.470198978665145	5.0	7.284993065635966e-09	0.3176030934357063		25.08495145631068	0.0	0.0	categorical	0.3176030934357063	cramers_v		1.9888031069186186e-06	1.8358182525402632e-06	1.8625298937809285e-06	1.7192583634900878e-06
categorical::umap__metric-euclidean__nn-5__mindist-1::gender	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	gender	ok	412	6	2.0	chi_square	11.020336079762366	11.020336079762366	5.0	0.05097826644298965	0.12090701618991927		18.910194174757283	0.0	0.0	categorical	0.12090701618991927	cramers_v		0.07632283916926913	0.07721522928878674	0.07576279623041385	0.07660241000871701
categorical::umap__metric-euclidean__nn-5__mindist-1::race	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	race	ok	358	6	4.0	permutation_chi_square_5000	15.895934820302323	15.895934820302323	15.0	0.3643271345730854	0.028316425126606305		0.12569832402234637	12.0	0.5	categorical	0.028316425126606305	cramers_v		0.405964521381438	0.4092590100107765	0.4043978469139747	0.4081386254394691
categorical::umap__metric-euclidean__nn-5__mindist-1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	6	11.0	permutation_chi_square_5000	57.29946249016397	57.29946249016397	50.0	0.21235752849430115	0.061191414820305594		0.24742268041237114	24.0	0.36363636363636365	categorical	0.061191414820305594	cramers_v		0.25242498670077307	0.2540226131988792	0.2501969652152519	0.25184108906861846
categorical::umap__metric-euclidean__nn-5__mindist-1::histological_type	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	histological_type	ok	410	6	7.0	permutation_chi_square_5000	135.7637743518092	135.7637743518092	30.0	0.0001999600079984003	0.22846088903625153		0.8878048780487805	18.0	0.42857142857142855	categorical	0.22846088903625153	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-5__mindist-1::histological_grade	UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	6	euclidean		5.0	1.0		sensitivity	histological_grade	ok	412	6	4.0	permutation_chi_square_5000	73.43107881869963	73.43107881869963	15.0	0.0001999600079984003	0.2181563570357007		1.1577669902912622	12.0	0.5	categorical	0.2181563570357007	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
